species,decimalLongitude,decimalLatitude,coordUncertaintyAdjusted,group
s_morrisonii,-122.554811,39.295053,2500,s_morrisonii_5
s_morrisonii,-122.470556,38.708611,2500,s_morrisonii_7
s_morrisonii,-122.559722,38.679722,2500,s_morrisonii_7
s_morrisonii,-122.38,38.801944,2500,s_morrisonii_4
s_morrisonii,-122.506555,39.166568,2500,s_morrisonii_6
s_morrisonii,-122.561359,39.290528,2500,s_morrisonii_5
s_morrisonii,-122.5416111,38.66936667,2500,s_morrisonii_7
s_morrisonii,-122.844622,38.799066,5000,s_morrisonii_8
s_morrisonii,-122.822317,38.766293,2500,s_morrisonii_8
s_morrisonii,-123.093138,38.621714,2500,s_morrisonii_3
s_morrisonii,-123.091192,38.620305,2500,s_morrisonii_3
s_morrisonii,-123.091667,38.6175,2500,s_morrisonii_3
s_morrisonii,-122.5575,39.160833,2500,s_morrisonii_6
s_morrisonii,-122.7025,38.744444,2500,s_morrisonii_9
s_morrisonii,-122.572222,38.690556,2500,s_morrisonii_7
s_morrisonii,-122.689722,38.742222,2500,s_morrisonii_9
s_morrisonii,-122.706793,38.765609,2500,s_morrisonii_9
s_morrisonii,-122.720074,38.752289,2500,s_morrisonii_9
s_morrisonii,-122.335298,38.791113,2500,s_morrisonii_4
s_morrisonii,-122.529633,38.733015,2500,s_morrisonii_7
s_morrisonii,-122.557375,38.675775,2500,s_morrisonii_7
s_morrisonii,-122.877151,38.492961,2500,s_morrisonii_2
s_morrisonii,-123.016822,38.572904,4000,s_morrisonii_3
s_morrisonii,-121.273773,35.86139,2500,s_morrisonii_1
s_morrisonii,-121.218787,35.874189,2500,s_morrisonii_1
s_morrisonii,-123.132431,38.617988,2500,s_morrisonii_3
s_morrisonii,-121.272627,35.86701,2500,s_morrisonii_1
s_morrisonii,-121.27014,35.869988,2500,s_morrisonii_1
s_morrisonii,-123.059377,38.600445,2500,s_morrisonii_3
s_morrisonii,-122.521022,38.69208,2500,s_morrisonii_7
s_morrisonii,-122.378846,38.811018,2500,s_morrisonii_4
s_morrisonii,-122.526617,38.666024,2500,s_morrisonii_7
s_polygaloides,-120.815368,39.228656,2500,s_polygaloides_22
s_polygaloides,-120.871889,38.843981,2500,s_polygaloides_16
s_polygaloides,-120.9160898,38.71320238,5000,s_polygaloides_13
s_polygaloides,-120.80714,39.33278,2500,s_polygaloides_33
s_polygaloides,-120.816359,38.868498,2500,s_polygaloides_18
s_polygaloides,-120.2524596,37.75667294,2500,s_polygaloides_8
s_polygaloides,-120.1376771,37.61277121,2500,s_polygaloides_5
s_polygaloides,-120.868681,39.452306,2500,s_polygaloides_33
s_polygaloides,-120.894242,39.542563,2500,s_polygaloides_33
s_polygaloides,-120.806667,39.343333,2500,s_polygaloides_33
s_polygaloides,-120.847295,39.3438,4500,s_polygaloides_33
s_polygaloides,-121.566666,39.708486,2500,s_polygaloides_1
s_polygaloides,-120.41325,37.904371,2500,s_polygaloides_7
s_polygaloides,-120.885061,39.543212,2500,s_polygaloides_33
s_polygaloides,-120.432175,37.87048,2500,s_polygaloides_7
s_polygaloides,-120.798774,39.372772,2500,s_polygaloides_33
s_polygaloides,-120.803211,39.335175,2500,s_polygaloides_33
s_polygaloides,-120.806944,39.341389,2500,s_polygaloides_33
s_polygaloides,-120.805278,38.953889,2500,s_polygaloides_14
s_polygaloides,-120.780833,39.195,2500,s_polygaloides_22
s_polygaloides,-121.566111,39.698889,2500,s_polygaloides_1
s_polygaloides,-120.50667,37.8788,2500,s_polygaloides_7
s_polygaloides,-121.483333,39.8008333,2500,s_polygaloides_1
s_polygaloides,-121.578333,39.8144444,2500,s_polygaloides_1
s_polygaloides,-121.472222,39.7738889,2500,s_polygaloides_1
s_polygaloides,-121.458556,39.7706667,2500,s_polygaloides_1
s_polygaloides,-121.535833,39.7083333,2500,s_polygaloides_1
s_polygaloides,-120.876667,39.449722,2500,s_polygaloides_33
s_polygaloides,-120.887222,39.485583,2500,s_polygaloides_33
s_polygaloides,-121.3155556,39.92888889,2500,s_polygaloides_26
s_polygaloides,-121.553151,39.860236,2500,s_polygaloides_1
s_polygaloides,-120.843056,39.471944,2500,s_polygaloides_33
s_polygaloides,-121.38435,39.792139,2500,s_polygaloides_1
s_polygaloides,-121.485,39.79388889,2500,s_polygaloides_1
s_polygaloides,-121.578589,39.815724,2500,s_polygaloides_1
s_polygaloides,-121.62607,39.905173,2500,s_polygaloides_29
s_polygaloides,-121.484063,39.728247,2500,s_polygaloides_1
s_polygaloides,-121.47955,39.771515,2500,s_polygaloides_1
s_polygaloides,-121.564242,39.706589,2500,s_polygaloides_1
s_polygaloides,-121.216683,39.54656,2500,s_polygaloides_31
s_polygaloides,-121.485044,39.799346,2500,s_polygaloides_1
s_polygaloides,-121.535767,39.708616,2500,s_polygaloides_1
s_polygaloides,-120.919293,39.437933,2500,s_polygaloides_33
s_polygaloides,-121.5713889,39.80694444,2500,s_polygaloides_1
s_polygaloides,-121.472369,39.715679,2500,s_polygaloides_1
s_polygaloides,-121.413503,39.841543,2500,s_polygaloides_30
s_polygaloides,-121.3780556,39.79138889,2500,s_polygaloides_1
s_polygaloides,-121.671017,39.950618,2500,s_polygaloides_27
s_polygaloides,-121.4736111,39.85694444,2500,s_polygaloides_28
s_polygaloides,-121.440968,39.798674,2500,s_polygaloides_1
s_polygaloides,-121.53,39.695,2500,s_polygaloides_1
s_polygaloides,-120.9508333,40.06805556,2500,s_polygaloides_25
s_polygaloides,-120.700556,39.573889,2500,s_polygaloides_32
s_polygaloides,-121.5855556,39.84,2500,s_polygaloides_1
s_polygaloides,-121.57054,39.689984,2500,s_polygaloides_1
s_polygaloides,-120.88936,39.49922,2500,s_polygaloides_33
s_polygaloides,-120.432887,37.834427,2500,s_polygaloides_7
s_polygaloides,-121.6233333,39.905,2500,s_polygaloides_29
s_polygaloides,-121.584444,39.8358333,2500,s_polygaloides_1
s_polygaloides,-121.458611,39.770556,2500,s_polygaloides_1
s_polygaloides,-121.461667,39.768333,2500,s_polygaloides_1
s_polygaloides,-121.565472,39.696388,2500,s_polygaloides_1
s_polygaloides,-121.2162927,40.03646005,2500,s_polygaloides_24
s_polygaloides,-121.536311,39.709795,2500,s_polygaloides_1
s_polygaloides,-120.47558,37.859517,2500,s_polygaloides_7
s_polygaloides,-120.816881,38.876112,2500,s_polygaloides_18
s_polygaloides,-120.352127,37.842006,2500,s_polygaloides_6
s_polygaloides,-121.578545,39.814295,2500,s_polygaloides_1
s_polygaloides,-121.47020500000001,39.784262,2500,s_polygaloides_1
s_polygaloides,-121.467122,39.789285,2500,s_polygaloides_1
s_polygaloides,-121.483556,39.801323,2500,s_polygaloides_1
s_polygaloides,-121.470913,39.773428,2500,s_polygaloides_1
s_polygaloides,-121.480645,39.7803,2500,s_polygaloides_1
s_polygaloides,-121.497298,39.737068,2500,s_polygaloides_1
s_polygaloides,-120.2605556,37.76777778,2500,s_polygaloides_8
s_polygaloides,-121.47707,39.78145,2500,s_polygaloides_1
s_polygaloides,-119.989927,37.499137,2500,s_polygaloides_3
s_polygaloides,-120.27815,37.79154,2500,s_polygaloides_8
s_polygaloides,-121.66,39.9518,2500,s_polygaloides_27
s_polygaloides,-120.137919,37.619622,2500,s_polygaloides_5
s_polygaloides,-120.2591667,37.7702778,2500,s_polygaloides_8
s_polygaloides,-120.122346,37.585578,3500,s_polygaloides_5
s_polygaloides,-120.463015,37.964817,2500,s_polygaloides_23
s_polygaloides,-121.45256,39.793022,2500,s_polygaloides_1
s_polygaloides,-120.788616,39.13119,2500,s_polygaloides_19
s_polygaloides,-121.04889,38.896873,3232,s_polygaloides_17
s_polygaloides,-120.141135,37.616382,2500,s_polygaloides_5
s_polygaloides,-120.458974,37.857282,2500,s_polygaloides_7
s_polygaloides,-120.448331,38.770134,2500,s_polygaloides_12
s_polygaloides,-121.015,39.26167,2500,s_polygaloides_21
s_polygaloides,-120.43057,37.96306,2500,s_polygaloides_23
s_polygaloides,-120.71196,38.22886,2500,s_polygaloides_9
s_polygaloides,-121.1024,39.01303,2500,s_polygaloides_15
s_polygaloides,-120.82583,39.55944,2500,s_polygaloides_33
s_polygaloides,-120.146111,37.624167,2500,s_polygaloides_5
s_polygaloides,-120.8414,39.469784,2500,s_polygaloides_33
s_polygaloides,-120.807,38.9477,2500,s_polygaloides_14
s_polygaloides,-121.52895,39.66611,2500,s_polygaloides_1
s_polygaloides,-120.972551,39.187885,4450,s_polygaloides_20
s_polygaloides,-120.87932,39.54326,2500,s_polygaloides_33
s_polygaloides,-121.58525,39.81556,2500,s_polygaloides_1
s_polygaloides,-120.237113,37.740394,5000,s_polygaloides_8
s_polygaloides,-120.138176,37.612697,2500,s_polygaloides_5
s_polygaloides,-120.443436,37.840973,2500,s_polygaloides_7
s_polygaloides,-121.623333,39.905,2500,s_polygaloides_29
s_polygaloides,-120.156842,37.663577,2500,s_polygaloides_5
s_polygaloides,-120.337483,37.825745,2500,s_polygaloides_6
s_polygaloides,-120.141135,37.616382,2500,s_polygaloides_5
s_polygaloides,-119.277785,36.834525,2500,s_polygaloides_2
s_polygaloides,-120.78693,39.553271,2500,s_polygaloides_33
s_polygaloides,-120.880478,39.55347,2500,s_polygaloides_33
s_polygaloides,-120.8,39.33,2500,s_polygaloides_33
s_polygaloides,-120.88722,38.40667,2500,s_polygaloides_10
s_polygaloides,-120.887091,38.692163,2500,s_polygaloides_13
s_polygaloides,-121.049464,38.753317,2500,s_polygaloides_11
s_polygaloides,-120.872718,38.843178,2500,s_polygaloides_16
s_polygaloides,-119.330891,36.832448,2500,s_polygaloides_2
s_polygaloides,-120.766223,39.104932,2500,s_polygaloides_19
s_polygaloides,-120.758528,39.196412,2500,s_polygaloides_22
s_polygaloides,-120.973938,39.190464,2500,s_polygaloides_20
s_polygaloides,-120.862949,39.395944,5000,s_polygaloides_33
s_polygaloides,-121.450985,39.776354,2500,s_polygaloides_1
s_polygaloides,-121.57305,39.814402,5000,s_polygaloides_1
s_polygaloides,-121.551771,39.697533,2500,s_polygaloides_1
s_polygaloides,-121.449305,39.78981,2500,s_polygaloides_1
s_polygaloides,-121.468574,39.762192,2500,s_polygaloides_1
s_polygaloides,-121.489055,39.796772,2500,s_polygaloides_1
s_polygaloides,-121.538928,39.687454,2500,s_polygaloides_1
s_polygaloides,-121.490051,39.752716,5000,s_polygaloides_1
s_polygaloides,-121.478844,39.761591,2500,s_polygaloides_1
s_polygaloides,-120.14745,37.657016,2500,s_polygaloides_5
s_polygaloides,-120.14808,37.652098,2500,s_polygaloides_5
s_polygaloides,-119.856334,37.65976,2500,s_polygaloides_4
s_polygaloides,-120.131673,37.595442,2500,s_polygaloides_5
s_polygaloides,-121.104493,39.012469,2500,s_polygaloides_15
s_polygaloides,-120.804047,39.337735,2500,s_polygaloides_33
s_polygaloides,-121.056834,39.268837,2500,s_polygaloides_21
s_polygaloides,-120.804649,39.321717,2500,s_polygaloides_33
s_polygaloides,-120.804265,39.337776,2500,s_polygaloides_33
s_polygaloides,-120.800607,39.358833,2500,s_polygaloides_33
s_polygaloides,-121.031794,39.243047,2500,s_polygaloides_21
s_polygaloides,-120.75893,39.33669,3000,s_polygaloides_33
s_polygaloides,-120.149339,37.655526,2500,s_polygaloides_5
s_polygaloides,-120.471022,37.838238,2500,s_polygaloides_7
